di_1D2D[0],di_1D2D[1],di_1Dur[0],di_1Dur[1],di_1KeyLat[0],di_1KeyLat[1],di_2Dur[0],di_2Dur[1],di_Dur[0],di_Dur[1],di_NumEvents[0],di_NumEvents[1],tri_1D2D[0],tri_1D2D[1],tri_1Dur[0],tri_1Dur[1],tri_1KeyLat[0],tri_1KeyLat[1],tri_2D3D[0],tri_2D3D[1],tri_2Dur[0],tri_2Dur[1],tri_2KeyLat[0],tri_2KeyLat[1],tri_3Dur[0],tri_3Dur[1],tri_Dur[0],tri_Dur[1],tri_NumEvents[0],tri_NumEvents[1],SPACE,BCKSPACE,DEL,UP,DOWN,LEFT,RIGHT,SHIFT_L,SHIFT_R,L_di_1D2D[0],L_di_1D2D[1],L_di_Dur[0],L_di_Dur[1],L_first_shift_up,R_di_1D2D[0],R_di_1D2D[1],R_di_Dur[0],R_di_Dur[1],R_first_shift_up,CAPS,SPEED
0.227378,0.244497,0.0950384,0.0800798,0.132339,0.257539,0.0944519,0.0795756,0.321829,0.256885,4.27647,0.664237,0.225894,0.24266,0.0950928,0.080311,0.130801,0.255885,0.227692,0.245158,0.0945861,0.0797869,0.133106,0.258084,0.0945261,0.0798037,0.548112,0.358326,6.27811,0.665858,0.137427,0.0555556,0.0,0.0,0.0,0.0,0.0,0.0116959,0.0,0.396215,0.281088,0.469239,0.287086,0.25,0.0,0.0,0.0,0.0,0.0,0.0148515,4.41565
0.218995,0.218079,0.100757,0.0875691,0.118239,0.227046,0.100255,0.0871621,0.31925,0.241342,4.3587,0.74937,0.218579,0.21823,0.100892,0.08765,0.117687,0.227109,0.219112,0.218365,0.100313,0.0872737,0.118799,0.227101,0.100216,0.0872777,0.537907,0.346089,6.35967,0.750156,0.121951,0.0596206,0.0,0.0,0.0,0.0,0.0,0.0135501,0.0,0.343322,0.247199,0.433867,0.246867,0.4,0.0,0.0,0.0,0.0,0.0,0.0238095,4.57423
0.218851,0.264149,0.0891209,0.0580176,0.12973,0.271336,0.0884311,0.0565749,0.307282,0.267168,4.23801,0.615442,0.218944,0.264532,0.0892144,0.0582877,0.12973,0.271721,0.21719,0.25887,0.0885581,0.0568535,0.128632,0.265926,0.0883636,0.0568321,0.524498,0.372392,6.2403,0.618325,0.119287,0.0752508,0.0,0.0,0.0,0.0,0.0,0.0105909,0.0,0.135496,0.117784,0.219492,0.127907,0.736842,0.0,0.0,0.0,0.0,0.0,0.0164609,4.60405
0.203029,0.230836,0.0898099,0.0563416,0.11322,0.232939,0.0896022,0.0562646,0.292632,0.234301,4.22811,0.546144,0.203371,0.231481,0.089972,0.0564709,0.113399,0.233624,0.203315,0.2315,0.0897158,0.0564162,0.113599,0.233537,0.0896483,0.0564172,0.496335,0.316795,6.22951,0.547526,0.115385,0.0789474,0.0,0.0,0.0,0.0,0.0,0.00607287,0.0,0.0937449,0.0220965,0.184915,0.0189016,0.666667,0.0,0.0,0.0,0.0,0.0,0.0108696,4.9449
0.215569,0.234537,0.0938399,0.0719297,0.121729,0.249029,0.0928872,0.0689215,0.308456,0.242684,4.25676,0.684708,0.215247,0.235085,0.0939014,0.0721344,0.121346,0.249611,0.213715,0.232183,0.0930094,0.0691024,0.120706,0.246952,0.0929201,0.06911,0.521882,0.32702,6.25825,0.686418,0.12476,0.074856,0.0,0.0,0.0,0.0,0.0,0.0153551,0.0,0.14314,0.136627,0.223141,0.151256,0.75,0.0,0.0,0.0,0.0,0.0,0.0236486,4.65676
0.190488,0.233896,0.0861962,0.0569775,0.104291,0.242084,0.0856099,0.0566971,0.276097,0.237884,4.25,0.647462,0.191532,0.235098,0.0863765,0.0572789,0.105156,0.243388,0.180644,0.194841,0.085862,0.056994,0.0947819,0.203532,0.0857416,0.0570256,0.457917,0.310015,6.25309,0.650847,0.126506,0.0512048,0.0,0.0,0.0,0.0,0.0,0.0120482,0.0,0.0822166,0.0513467,0.157266,0.0583393,0.5,0.0,0.0,0.0,0.0,0.0,0.0163934,5.29162
0.249114,0.310118,0.0835706,0.0381534,0.165544,0.316967,0.0830132,0.0369287,0.332127,0.308308,4.22556,0.591712,0.24915,0.310698,0.0836781,0.038214,0.165472,0.317588,0.249341,0.310866,0.0830667,0.0370139,0.166275,0.31745,0.0828545,0.0368608,0.581346,0.461766,6.2267,0.592984,0.122195,0.0947631,0.0,0.0,0.0,0.0,0.0,0.00997506,0.0,0.204801,0.128429,0.300352,0.130187,1.0,0.0,0.0,0.0,0.0,0.0,0.0138249,4.02847
0.220786,0.345705,0.11734,0.127617,0.103446,0.330016,0.115806,0.140357,0.336592,0.404811,4.39112,0.640112,0.218278,0.342025,0.11765,0.128479,0.100628,0.325683,0.216072,0.335342,0.11215,0.0779169,0.103921,0.332028,0.115963,0.141324,0.550313,0.560727,6.39376,0.642481,0.117716,0.0536131,0.0,0.0,0.0,0.0,0.0,0.0134033,0.0,0.755373,0.75503,0.86129,0.755292,0.75,0.0,0.0,0.0,0.0,0.0,0.016129,4.41295
0.207163,0.336208,0.119794,0.165091,0.0873693,0.311743,0.118193,0.188766,0.325357,0.440211,4.42588,0.678336,0.199289,0.312856,0.120051,0.165959,0.0792374,0.285206,0.197371,0.307865,0.109081,0.0598305,0.0882906,0.313031,0.118381,0.189775,0.515041,0.544213,6.42779,0.680272,0.138667,0.024,0.0,0.0,0.0,0.0,0.0,0.016,0.0,1.00812,0.915619,1.11095,0.927154,0.4,0.0,0.0,0.0,0.0,0.0,0.00938967,4.6483
0.231686,0.393291,0.117831,0.139459,0.113855,0.375348,0.119729,0.176226,0.351415,0.467602,4.36187,0.596182,0.229743,0.392833,0.118001,0.139985,0.111742,0.374581,0.227566,0.383202,0.113399,0.0962181,0.114166,0.376637,0.119788,0.176898,0.577096,0.66027,6.36275,0.597203,0.104247,0.0444015,0.0,0.0,0.0,0.0,0.0,0.0135135,0.0,0.979676,0.769499,1.08558,0.764467,1.0,0.0,0.0,0.0,0.0,0.0,0.0220126,4.21846
0.198589,0.29681,0.108993,0.109099,0.089596,0.280651,0.104007,0.0619837,0.302596,0.308171,4.38527,0.601234,0.198564,0.297737,0.109264,0.109687,0.0892998,0.281395,0.194583,0.28674,0.104227,0.062285,0.090356,0.282073,0.103916,0.0623052,0.497063,0.441147,6.38682,0.602714,0.120112,0.075419,0.0,0.0,0.0,0.0,0.0,0.0111732,0.0,0.914378,0.631823,1.00505,0.635236,1.0,0.0,0.0,0.0,0.0,0.0,0.00537634,4.63508
0.226338,0.325497,0.123012,0.0871457,0.103326,0.319105,0.12047,0.0799987,0.346809,0.358544,4.43447,0.702338,0.22635,0.326182,0.123082,0.0873522,0.103268,0.319773,0.224094,0.324605,0.120598,0.0801727,0.103496,0.319739,0.120536,0.0801733,0.57098,0.521511,6.43415,0.703167,0.128019,0.0797101,0.0,0.0,0.0,0.0,0.0,0.0144928,0.0,0.240945,0.170438,0.357074,0.179506,0.666667,0.0,0.0,0.0,0.0,0.0,0.0241546,4.43064
0.264446,0.304056,0.0956183,0.0445601,0.168828,0.313324,0.0958108,0.0528532,0.360257,0.309549,4.27133,0.629767,0.26158,0.296469,0.0952556,0.0418291,0.166324,0.305424,0.263957,0.303843,0.0949868,0.0414986,0.168971,0.312601,0.0959896,0.053174,0.621527,0.434764,6.27358,0.632343,0.105009,0.076041,0.0006035,0.001207,0.0006035,0.010863,0.0006035,0.0102595,0.0006035,0.136578,0.16984,0.240233,0.178293,0.625,0.187494,0.0,0.249997,0.0,0.0,0.0150115,3.81108
0.276045,0.317592,0.089828,0.0303355,0.186217,0.326185,0.0924843,0.0613582,0.368529,0.321536,4.21984,0.571844,0.275077,0.318584,0.0899161,0.0304785,0.185161,0.327253,0.277323,0.318968,0.0898994,0.0303996,0.187424,0.327577,0.0927119,0.0616326,0.645113,0.436942,6.22222,0.574475,0.0954907,0.0875332,0.0,0.00265252,0.00265252,0.0291777,0.00265252,0.00530504,0.0,0.0468746,0.0156247,0.165139,0.0401896,1.0,0.0,0.0,0.0,0.0,0.0,0.00485437,3.61497
0.26078,0.289627,0.0923245,0.0511193,0.168455,0.297765,0.0919239,0.0508657,0.352704,0.293927,4.28542,0.67109,0.261389,0.29072,0.0924886,0.0512555,0.168901,0.298824,0.262088,0.290719,0.0920516,0.051108,0.170036,0.2987,0.091661,0.0509891,0.615138,0.40852,6.28008,0.668169,0.115854,0.101626,0.0,0.0,0.0,0.0,0.0,0.0162602,0.0,0.157738,0.223569,0.25611,0.238684,0.5,0.0,0.0,0.0,0.0,0.0,0.023166,3.86192
0.263276,0.314139,0.102287,0.0409886,0.160989,0.325339,0.10365,0.058601,0.366925,0.330599,4.31536,0.656919,0.259302,0.303823,0.102597,0.0410975,0.156705,0.315065,0.264111,0.315465,0.101532,0.0392291,0.162579,0.326249,0.103605,0.0588999,0.627018,0.475458,6.3188,0.659659,0.106667,0.0693333,0.0,0.0,0.0,0.0,0.0,0.0133333,0.0,0.160154,0.092023,0.263035,0.0833674,0.75,0.0,0.0,0.0,0.0,0.0,0.0204082,3.79297
0.21114,0.186945,0.0995422,0.0381307,0.111598,0.195951,0.0993457,0.0381877,0.310485,0.185913,4.29851,0.632808,0.208902,0.182641,0.0995801,0.0382304,0.109322,0.191675,0.208096,0.176177,0.0995297,0.0382242,0.108566,0.185451,0.0994041,0.0382908,0.516402,0.25689,6.3003,0.634281,0.121662,0.0445104,0.0,0.0,0.0,0.0,0.0,0.00593472,0.0,0.0944909,0.030507,0.206218,0.0454557,0.5,0.0,0.0,0.0,0.0,0.0,0.010101,4.75524
0.252379,0.332517,0.114539,0.0621899,0.13784,0.329944,0.113627,0.058424,0.366006,0.341071,4.35995,0.606324,0.252235,0.33376,0.114141,0.06248,0.138095,0.331246,0.253608,0.334427,0.113192,0.0588366,0.140416,0.332207,0.11368,0.0585797,0.619524,0.466391,6.36404,0.608039,0.119004,0.0564663,0.0,0.0,0.0,0.00364299,0.000607165,0.0139648,0.0,0.132133,0.0806626,0.231597,0.10531,0.391304,0.0,0.0,0.0,0.0,0.0,0.0211817,4.01426
0.261026,0.359267,0.114117,0.075872,0.146909,0.348748,0.114213,0.0757042,0.375239,0.371396,4.36047,0.6225,0.264718,0.362663,0.113592,0.0763451,0.151126,0.351633,0.262632,0.362801,0.113818,0.0762851,0.148813,0.351783,0.114767,0.0763016,0.642117,0.509238,6.3631,0.626076,0.121813,0.0453258,0.0,0.0,0.0,0.0169972,0.00283286,0.0113314,0.0,0.0940533,0.0189395,0.169875,0.019537,0.25,0.0,0.0,0.0,0.0,0.0,0.0203046,3.88009
0.224128,0.30656,0.111392,0.0580062,0.112736,0.306032,0.111519,0.0576925,0.335648,0.321121,4.39237,0.612091,0.224945,0.307591,0.111019,0.0580669,0.113925,0.30695,0.224335,0.307686,0.111218,0.0576841,0.113118,0.306909,0.110773,0.0570694,0.560053,0.431869,6.38736,0.607603,0.12973,0.0486486,0.0,0.0,0.0,0.0,0.0,0.0162162,0.0,0.125437,0.0503837,0.233586,0.0633447,0.333333,0.0,0.0,0.0,0.0,0.0,0.0287081,4.47403
0.255792,0.308968,0.121783,0.0689463,0.134008,0.3099,0.117569,0.0534047,0.373361,0.314405,4.37746,0.617628,0.25694,0.312262,0.120643,0.0693206,0.136297,0.313356,0.252673,0.305238,0.117459,0.0539882,0.135214,0.309601,0.117448,0.053477,0.62706,0.433679,6.38372,0.617922,0.112022,0.0464481,0.0,0.0,0.0,0.0,0.0,0.0218579,0.0,0.176726,0.112215,0.294446,0.142634,0.625,0.0,0.0,0.0,0.0,0.0,0.0189573,3.97233
0.247638,0.338892,0.111178,0.0490432,0.13646,0.338317,0.111058,0.048851,0.358697,0.342161,4.33742,0.591911,0.247424,0.339726,0.111385,0.0492806,0.136039,0.339499,0.25063,0.34173,0.110846,0.0490823,0.139784,0.340904,0.111582,0.0491118,0.609637,0.467941,6.34238,0.595476,0.128,0.076,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0992842,0.0312151,0.178031,0.0331914,0.2,0.0,0.0,0.0,0.0,0.0,0.0178571,4.08449
0.264534,0.364543,0.102276,0.0713923,0.162258,0.371712,0.100764,0.0653441,0.365298,0.372013,4.32327,0.640084,0.261531,0.362349,0.10242,0.0718678,0.159111,0.369328,0.262733,0.364781,0.100808,0.0635703,0.161925,0.373163,0.0998375,0.0621997,0.624101,0.544287,6.32093,0.634929,0.117775,0.0764885,0.00173837,0.000869187,0.00173837,0.00478053,0.0108648,0.0,0.0104302,0.0,0.0,0.0,0.0,0.0,0.509332,0.57363,0.625923,0.613429,0.363636,0.0119808,3.83135
0.250554,0.31834,0.108722,0.0841753,0.141833,0.323968,0.107088,0.0756515,0.357642,0.333126,4.34858,0.640375,0.247554,0.313079,0.108412,0.0844705,0.139141,0.318185,0.247312,0.313817,0.105732,0.0657187,0.14158,0.326043,0.10387,0.0640923,0.598735,0.468066,6.33482,0.619218,0.093617,0.0638298,0.00425532,0.0,0.0,0.00425532,0.0,0.0,0.0148936,0.0,0.0,0.0,0.0,0.0,0.480953,0.303458,0.607835,0.367597,0.333333,0.0148699,4.02432
0.268675,0.366874,0.099365,0.0587933,0.16931,0.375934,0.0988179,0.0576679,0.367493,0.366919,4.29122,0.613108,0.266943,0.368103,0.0995718,0.0591876,0.167372,0.377129,0.268938,0.369447,0.0990229,0.05811,0.169915,0.378301,0.0987214,0.0579417,0.634602,0.539616,6.29199,0.613415,0.122542,0.086233,0.00151286,0.00302572,0.00453858,0.00453858,0.0363086,0.0,0.0075643,0.0,0.0,0.0,0.0,0.0,0.168746,0.0748704,0.254355,0.0790502,0.4,0.00842697,3.76799
0.249138,0.35832,0.100134,0.07065,0.149004,0.365582,0.0985404,0.0590907,0.347679,0.361807,4.33591,0.646624,0.249177,0.359813,0.100443,0.0709674,0.148734,0.367104,0.247399,0.35761,0.0986354,0.0593664,0.148763,0.366175,0.0981493,0.0579048,0.594725,0.530258,6.33333,0.640325,0.125574,0.0980092,0.0,0.0,0.0,0.0,0.0,0.0,0.00612557,0.0,0.0,0.0,0.0,0.0,0.795443,0.450433,1.01953,0.594113,0.666667,0.00560224,4.04153
0.228848,0.255994,0.101004,0.0754562,0.127844,0.26446,0.0997909,0.073519,0.328639,0.277763,4.31382,0.608196,0.227176,0.254431,0.100999,0.0758147,0.126177,0.262747,0.22646,0.253061,0.100111,0.0738801,0.126349,0.261068,0.0988041,0.0714505,0.55244,0.397358,6.30806,0.604,0.136574,0.0347222,0.0,0.0,0.00231481,0.00925926,0.0,0.0,0.0115741,0.0,0.0,0.0,0.0,0.0,0.408987,0.242205,0.498364,0.240919,0.2,0.0155039,4.40446
0.279208,0.324026,0.114473,0.111637,0.164735,0.320053,0.116266,0.148356,0.395474,0.369387,4.25553,0.592741,0.277571,0.322549,0.114621,0.112306,0.16295,0.318292,0.278405,0.323555,0.113965,0.111601,0.16444,0.319518,0.115661,0.145704,0.671636,0.4998,6.25826,0.595713,0.11493,0.136733,0.0,0.000739098,0.000739098,0.00517369,0.00665188,0.0110865,0.0,0.288592,0.379434,0.392828,0.437883,0.296296,0.0,0.0,0.0,0.0,0.0,0.01673,3.57645
0.276919,0.325467,0.112769,0.0985656,0.164151,0.327246,0.118024,0.18794,0.394943,0.389011,4.265,0.612189,0.274762,0.324057,0.112928,0.0989398,0.161834,0.32576,0.276992,0.325997,0.111845,0.0973253,0.165147,0.328185,0.117474,0.187432,0.669228,0.509532,6.26613,0.613805,0.109127,0.169643,0.0,0.0,0.0,0.000992063,0.000992063,0.015873,0.0,0.273307,0.190589,0.398501,0.367632,0.357143,0.0,0.0,0.0,0.0,0.0,0.0233051,3.54938
0.282607,0.311685,0.110854,0.0683086,0.171752,0.31917,0.110543,0.0681737,0.39315,0.316065,4.23425,0.550148,0.281143,0.311648,0.110901,0.0683884,0.170242,0.31889,0.281675,0.311358,0.110787,0.068433,0.170889,0.318621,0.110622,0.0684453,0.67344,0.451109,6.23651,0.552319,0.118046,0.134328,0.0,0.0027137,0.0027137,0.0027137,0.0027137,0.00542741,0.0,0.160878,0.0732599,0.236255,0.0545283,0.0,0.0,0.0,0.0,0.0,0.0,0.00813008,3.56209
0.279527,0.318572,0.125738,0.169843,0.153789,0.288464,0.125824,0.169698,0.40535,0.380975,4.26337,0.66402,0.276895,0.308912,0.125938,0.171018,0.150957,0.276948,0.27835,0.317747,0.125894,0.170907,0.152456,0.287168,0.123481,0.156102,0.678726,0.485259,6.26722,0.668085,0.115619,0.133874,0.0,0.0,0.0,0.0223124,0.030426,0.010142,0.0,0.144228,0.0395912,0.240654,0.05344,0.4,0.0,0.0,0.0,0.0,0.0,0.0168776,3.60652
0.250849,0.288553,0.111271,0.119145,0.139578,0.279482,0.110346,0.118151,0.361195,0.345714,4.27423,0.541841,0.251329,0.289559,0.111204,0.119638,0.140125,0.280258,0.251742,0.289746,0.110302,0.118705,0.14144,0.280012,0.11055,0.118656,0.613621,0.46713,6.27446,0.542769,0.133178,0.0724299,0.0,0.0,0.0,0.0,0.0,0.0116822,0.0,0.650257,0.814466,0.719759,0.808835,0.25,0.0,0.0,0.0,0.0,0.0,0.0168776,3.97279
0.225539,0.26929,0.100575,0.0589645,0.124965,0.278945,0.0996373,0.0584732,0.325177,0.277587,4.28813,0.731933,0.22241,0.25996,0.100431,0.0581441,0.12198,0.269504,0.223462,0.255111,0.0999476,0.0587789,0.123514,0.265095,0.0993037,0.0582951,0.545176,0.383267,6.28614,0.7297,0.112064,0.0789022,0.0,0.000571755,0.0,0.0,0.0,0.0154374,0.0,0.278348,0.548942,0.374424,0.558493,0.48,0.0,0.0,0.0,0.0,0.0,0.0199778,4.48457
0.234636,0.238726,0.101782,0.056545,0.132854,0.252479,0.101147,0.056328,0.335783,0.238909,4.26981,0.637857,0.233299,0.238255,0.101949,0.0567853,0.131349,0.252049,0.235244,0.239801,0.101526,0.0564789,0.133718,0.25339,0.101155,0.0565357,0.569698,0.339755,6.27056,0.639906,0.109937,0.0845666,0.0,0.0,0.0,0.0,0.0,0.00845666,0.0,0.122153,0.0064897,0.195448,0.0152612,0.75,0.0,0.0,0.0,0.0,0.0,0.0163934,4.30124
0.216483,0.265188,0.0961277,0.0430376,0.120355,0.276807,0.0955621,0.0422111,0.312045,0.269129,4.24816,0.606954,0.205955,0.222159,0.096117,0.0424065,0.109838,0.234547,0.211872,0.238467,0.0954046,0.042128,0.116468,0.250323,0.0952819,0.0416724,0.51311,0.316913,6.24812,0.605812,0.115663,0.0771084,0.0,0.00240964,0.0,0.0,0.0,0.0168675,0.0,0.24274,0.256601,0.329085,0.25521,0.5,0.0,0.0,0.0,0.0,0.0,0.0220264,4.66629
0.205177,0.210374,0.0986794,0.0440839,0.106498,0.224449,0.0976983,0.042627,0.302875,0.215802,4.26761,0.622529,0.202221,0.20326,0.0987,0.0441552,0.103522,0.217299,0.202536,0.200033,0.0979335,0.0427923,0.104603,0.213666,0.0966988,0.039716,0.501456,0.303791,6.26496,0.623287,0.119777,0.0529248,0.0,0.0,0.0,0.0,0.0,0.0194986,0.0,0.13356,0.0814671,0.23731,0.0761486,0.285714,0.0,0.0,0.0,0.0,0.0,0.0274725,4.90798
0.221222,0.275662,0.101183,0.0677042,0.12004,0.282473,0.10064,0.0675824,0.321863,0.293368,4.27163,0.639834,0.218881,0.272464,0.101289,0.06785,0.117591,0.279188,0.222,0.276068,0.100841,0.0676834,0.121159,0.282674,0.100528,0.0676796,0.541408,0.416828,6.27053,0.640238,0.126794,0.069378,0.0,0.0,0.0,0.0,0.0,0.0143541,0.0,0.162633,0.0942662,0.26132,0.119892,0.333333,0.0,0.0,0.0,0.0,0.0,0.0220264,4.53624
